# Observable End terrain around two small outer islands.
# Seed: 2714024796 (signed -1580942500).
# Format: X Y Z 1=end-stone, 0=air.
-1010 65 -893 0
-1010 66 -893 0
-1010 67 -893 0
-1010 68 -893 0
-1010 69 -893 0
-1010 70 -893 0
-1010 71 -893 0
-1010 72 -893 0
-1009 64 -893 0
-1009 65 -893 0
-1009 66 -893 0
-1009 67 -893 0
-1009 68 -893 0
-1009 69 -893 0
-1009 70 -893 0
-1009 71 -893 0
-1009 72 -893 0
-1008 64 -893 0
-1008 65 -893 0
-1008 66 -893 0
-1008 67 -893 0
-1008 68 -893 0
-1008 69 -893 0
-1008 70 -893 0
-1008 71 -893 0
-1008 72 -893 0
-1020 64 -892 0
-1020 65 -892 0
-1020 66 -892 0
-1020 67 -892 0
-1020 68 -892 0
-1020 69 -892 0
-1020 70 -892 0
-1020 71 -892 0
-1020 72 -892 0
-1019 64 -892 0
-1019 65 -892 0
-1019 66 -892 0
-1019 67 -892 0
-1019 68 -892 0
-1019 69 -892 0
-1019 70 -892 0
-1019 71 -892 0
-1019 72 -892 0
-1018 64 -892 0
-1018 65 -892 0
-1018 66 -892 0
-1018 67 -892 0
-1018 68 -892 0
-1018 69 -892 0
-1018 70 -892 0
-1018 71 -892 0
-1018 72 -892 0
-1017 64 -892 0
-1017 65 -892 0
-1017 66 -892 0
-1017 67 -892 0
-1017 68 -892 0
-1017 69 -892 0
-1017 70 -892 0
-1017 71 -892 0
-1017 72 -892 0
-1016 64 -892 0
-1016 65 -892 0
-1016 66 -892 0
-1016 67 -892 0
-1016 68 -892 0
-1016 69 -892 0
-1016 70 -892 0
-1016 71 -892 0
-1016 72 -892 0
-1015 64 -892 0
-1015 65 -892 0
-1015 66 -892 0
-1015 67 -892 0
-1015 68 -892 0
-1015 69 -892 0
-1015 70 -892 0
-1015 71 -892 0
-1015 72 -892 0
-1014 64 -892 0
-1014 65 -892 0
-1014 66 -892 0
-1014 67 -892 0
-1014 68 -892 0
-1014 69 -892 0
-1014 70 -892 0
-1014 71 -892 0
-1014 72 -892 0
-1013 64 -892 0
-1013 65 -892 0
-1013 66 -892 0
-1013 67 -892 0
-1013 68 -892 0
-1013 69 -892 0
-1013 70 -892 0
-1013 71 -892 0
-1013 72 -892 0
-1012 64 -892 0
-1012 65 -892 0
-1012 66 -892 0
-1012 67 -892 0
-1012 68 -892 0
-1012 69 -892 0
-1012 70 -892 0
-1012 71 -892 0
-1012 72 -892 0
-1011 64 -892 0
-1011 65 -892 0
-1011 66 -892 0
-1011 67 -892 0
-1011 68 -892 0
-1011 69 -892 0
-1011 70 -892 0
-1011 71 -892 0
-1011 72 -892 0
-1010 64 -892 0
-1010 65 -892 0
-1010 66 -892 0
-1010 67 -892 0
-1010 68 -892 0
-1010 69 -892 0
-1010 70 -892 0
-1010 71 -892 0
-1010 72 -892 0
-1009 64 -892 0
-1009 65 -892 0
-1009 66 -892 0
-1009 67 -892 0
-1009 68 -892 0
-1009 69 -892 0
-1009 70 -892 0
-1009 71 -892 0
-1009 72 -892 0
-1008 64 -892 0
-1008 65 -892 0
-1008 66 -892 0
-1008 67 -892 0
-1008 68 -892 0
-1008 69 -892 0
-1008 70 -892 0
-1008 71 -892 0
-1008 72 -892 0
-1020 64 -891 0
-1020 65 -891 0
-1020 66 -891 0
-1020 67 -891 0
-1020 68 -891 0
-1020 69 -891 0
-1020 70 -891 0
-1020 71 -891 0
-1020 72 -891 0
-1019 64 -891 0
-1019 65 -891 0
-1019 66 -891 0
-1019 67 -891 0
-1019 68 -891 0
-1019 69 -891 0
-1019 70 -891 0
-1019 71 -891 0
-1019 72 -891 0
-1018 64 -891 0
-1018 65 -891 0
-1018 66 -891 0
-1018 67 -891 0
-1018 68 -891 0
-1018 69 -891 0
-1018 70 -891 0
-1018 71 -891 0
-1018 72 -891 0
-1017 64 -891 0
-1017 65 -891 0
-1017 66 -891 0
-1017 67 -891 0
-1017 68 -891 0
-1017 69 -891 0
-1017 70 -891 0
-1017 71 -891 0
-1017 72 -891 0
-1016 64 -891 0
-1016 65 -891 0
-1016 66 -891 0
-1016 67 -891 0
-1016 68 -891 0
-1016 69 -891 0
-1016 70 -891 0
-1016 71 -891 0
-1016 72 -891 0
-1015 64 -891 0
-1015 65 -891 0
-1015 66 -891 0
-1015 67 -891 0
-1015 68 -891 0
-1015 69 -891 0
-1015 70 -891 0
-1015 71 -891 0
-1015 72 -891 0
-1014 64 -891 0
-1014 65 -891 0
-1014 66 -891 0
-1014 67 -891 0
-1014 68 -891 0
-1014 69 -891 0
-1014 70 -891 0
-1014 71 -891 0
-1014 72 -891 0
-1013 64 -891 0
-1013 65 -891 0
-1013 66 -891 0
-1013 67 -891 0
-1013 68 -891 0
-1013 69 -891 0
-1013 70 -891 0
-1013 71 -891 0
-1013 72 -891 0
-1012 64 -891 0
-1012 65 -891 0
-1012 66 -891 0
-1012 67 -891 0
-1012 68 -891 0
-1012 69 -891 0
-1012 70 -891 0
-1012 71 -891 0
-1012 72 -891 0
-1011 64 -891 0
-1011 65 -891 0
-1011 66 -891 0
-1011 67 -891 0
-1011 68 -891 0
-1011 69 -891 0
-1011 70 -891 0
-1011 71 -891 0
-1011 72 -891 0
-1010 64 -891 0
-1010 65 -891 0
-1010 66 -891 0
-1010 67 -891 0
-1010 68 -891 0
-1010 69 -891 0
-1010 70 -891 0
-1010 71 -891 0
-1010 72 -891 0
-1009 64 -891 0
-1009 65 -891 0
-1009 66 -891 0
-1009 67 -891 0
-1009 68 -891 0
-1009 69 -891 0
-1009 70 -891 0
-1009 71 -891 0
-1009 72 -891 0
-1008 64 -891 0
-1008 65 -891 0
-1008 66 -891 0
-1008 67 -891 0
-1008 68 -891 0
-1008 69 -891 0
-1008 70 -891 0
-1008 71 -891 0
-1008 72 -891 0
-1027 50 -870 0
-1027 51 -870 0
-1027 52 -870 0
-1027 53 -870 0
-1027 54 -870 0
-1027 55 -870 0
-1027 56 -870 0
-1027 57 -870 0
-1027 58 -870 0
-1027 59 -870 0
-1027 60 -870 0
-1026 50 -870 0
-1026 51 -870 0
-1026 52 -870 0
-1026 53 -870 0
-1026 54 -870 0
-1026 55 -870 0
-1026 56 -870 0
-1026 57 -870 0
-1026 58 -870 0
-1026 59 -870 0
-1026 60 -870 0
-1025 50 -870 0
-1025 51 -870 0
-1025 52 -870 0
-1025 53 -870 0
-1025 54 -870 0
-1025 55 -870 0
-1025 56 -870 0
-1025 57 -870 0
-1025 58 -870 0
-1025 59 -870 0
-1025 60 -870 0
-1024 50 -870 0
-1024 51 -870 0
-1024 52 -870 0
-1024 53 -870 0
-1024 54 -870 0
-1024 55 -870 0
-1024 56 -870 0
-1024 57 -870 0
-1024 58 -870 0
-1024 59 -870 0
-1024 60 -870 0
-1023 50 -870 0
-1023 51 -870 0
-1023 52 -870 0
-1023 53 -870 0
-1023 54 -870 0
-1023 55 -870 0
-1023 56 -870 0
-1023 57 -870 0
-1023 58 -870 0
-1023 59 -870 0
-1023 60 -870 0
-1022 50 -870 0
-1022 51 -870 0
-1022 52 -870 0
-1022 53 -870 0
-1022 54 -870 0
-1022 55 -870 0
-1022 56 -870 0
-1022 57 -870 0
-1022 58 -870 0
-1022 59 -870 0
-1022 60 -870 0
-1021 50 -870 0
-1021 51 -870 0
-1021 52 -870 0
-1021 53 -870 0
-1021 54 -870 0
-1021 55 -870 0
-1021 56 -870 0
-1021 57 -870 0
-1021 58 -870 0
-1021 59 -870 0
-1021 60 -870 0
-1020 50 -870 0
-1020 51 -870 0
-1020 52 -870 0
-1020 53 -870 0
-1020 54 -870 0
-1020 55 -870 0
-1020 56 -870 0
-1020 57 -870 0
-1020 58 -870 0
-1020 59 -870 0
-1020 60 -870 0
-1019 50 -870 0
-1019 51 -870 0
-1019 52 -870 0
-1019 53 -870 0
-1019 54 -870 0
-1019 55 -870 0
-1019 56 -870 0
-1019 57 -870 0
-1019 58 -870 0
-1019 59 -870 0
-1019 60 -870 0
-1018 50 -870 0
-1018 51 -870 0
-1018 52 -870 0
-1018 53 -870 0
-1018 54 -870 0
-1018 55 -870 0
-1018 56 -870 0
-1018 57 -870 0
-1018 58 -870 0
-1018 59 -870 0
-1018 60 -870 0
-1017 50 -870 0
-1017 51 -870 0
-1017 52 -870 0
-1017 53 -870 0
-1017 54 -870 0
-1017 55 -870 0
-1017 56 -870 0
-1017 57 -870 0
-1017 58 -870 0
-1017 59 -870 0
-1017 60 -870 0
-1016 50 -870 0
-1016 51 -870 0
-1016 52 -870 0
-1016 53 -870 0
-1016 54 -870 0
-1016 55 -870 0
-1016 56 -870 0
-1016 57 -870 0
-1016 58 -870 0
-1016 59 -870 0
-1016 60 -870 0
-1015 50 -870 0
-1015 51 -870 0
-1015 52 -870 0
-1015 53 -870 0
-1015 54 -870 0
-1015 55 -870 0
-1015 56 -870 0
-1015 57 -870 0
-1015 58 -870 0
-1015 59 -870 0
-1015 60 -870 0
-1027 50 -869 0
-1027 51 -869 0
-1027 52 -869 0
-1027 53 -869 0
-1027 54 -869 0
-1027 55 -869 0
-1027 56 -869 0
-1027 57 -869 0
-1027 58 -869 0
-1027 59 -869 0
-1027 60 -869 0
-1026 50 -869 0
-1026 51 -869 0
-1026 52 -869 0
-1026 53 -869 0
-1026 54 -869 0
-1026 55 -869 0
-1026 56 -869 0
-1026 57 -869 0
-1026 58 -869 0
-1026 59 -869 0
-1026 60 -869 0
-1025 50 -869 0
-1025 51 -869 0
-1025 52 -869 0
-1025 53 -869 0
-1025 54 -869 0
-1025 55 -869 0
-1025 56 -869 0
-1025 57 -869 0
-1025 58 -869 0
-1025 59 -869 0
-1025 60 -869 0
-1024 50 -869 0
-1024 51 -869 0
-1024 52 -869 0
-1024 53 -869 0
-1024 54 -869 0
-1024 55 -869 0
-1024 56 -869 0
-1024 57 -869 0
-1024 58 -869 0
-1024 59 -869 0
-1024 60 -869 0
-1023 50 -869 0
-1023 51 -869 0
-1023 52 -869 0
-1023 53 -869 0
-1023 54 -869 0
-1023 55 -869 0
-1023 56 -869 0
-1023 57 -869 0
-1023 58 -869 0
-1023 59 -869 0
-1023 60 -869 0
-1022 50 -869 0
-1022 51 -869 0
-1022 52 -869 0
-1022 53 -869 0
-1022 54 -869 0
-1022 55 -869 0
-1022 56 -869 0
-1022 57 -869 0
-1022 58 -869 0
-1022 59 -869 0
-1022 60 -869 0
-1021 50 -869 0
-1021 51 -869 0
-1021 52 -869 0
-1021 53 -869 0
-1021 54 -869 0
-1021 55 -869 0
-1021 56 -869 0
-1021 57 -869 0
-1021 58 -869 0
-1021 59 -869 0
-1021 60 -869 0
-1020 50 -869 0
-1020 51 -869 0
-1020 52 -869 0
-1020 53 -869 0
-1020 54 -869 0
-1020 55 -869 0
-1020 56 -869 0
-1020 57 -869 0
-1020 58 -869 0
-1020 59 -869 0
-1020 60 -869 0
-1019 50 -869 0
-1019 51 -869 0
-1019 52 -869 0
-1019 53 -869 0
-1019 54 -869 0
-1019 55 -869 0
-1019 56 -869 0
-1019 57 -869 0
-1019 58 -869 0
-1019 59 -869 0
-1019 60 -869 0
-1018 50 -869 0
-1018 51 -869 0
-1018 52 -869 0
-1018 53 -869 0
-1018 54 -869 0
-1018 55 -869 0
-1018 56 -869 0
-1018 57 -869 0
-1018 58 -869 0
-1018 59 -869 0
-1018 60 -869 0
-1017 50 -869 0
-1017 51 -869 0
-1017 52 -869 0
-1017 53 -869 0
-1017 54 -869 0
-1017 55 -869 0
-1017 56 -869 0
-1017 57 -869 0
-1017 58 -869 0
-1017 59 -869 0
-1017 60 -869 0
-1016 50 -869 0
-1016 51 -869 0
-1016 52 -869 0
-1016 53 -869 0
-1016 54 -869 0
-1016 55 -869 0
-1016 56 -869 0
-1016 57 -869 0
-1016 58 -869 0
-1016 59 -869 0
-1016 60 -869 0
-1015 50 -869 0
-1015 51 -869 0
-1015 52 -869 0
-1015 53 -869 0
-1015 54 -869 0
-1015 55 -869 0
-1015 56 -869 0
-1015 57 -869 0
-1015 58 -869 0
-1015 59 -869 0
-1015 60 -869 0
-1027 50 -868 0
-1027 51 -868 0
-1027 52 -868 0
-1027 53 -868 0
-1027 54 -868 0
-1027 55 -868 0
-1027 56 -868 0
-1027 57 -868 0
-1027 58 -868 0
-1027 59 -868 0
-1027 60 -868 0
-1026 50 -868 0
-1026 51 -868 0
-1026 52 -868 0
-1026 53 -868 0
-1026 54 -868 0
-1026 55 -868 0
-1026 56 -868 0
-1026 57 -868 0
-1026 58 -868 0
-1026 59 -868 0
-1026 60 -868 0
-1025 50 -868 0
-1025 51 -868 0
-1025 52 -868 0
-1025 53 -868 0
-1025 54 -868 0
-1025 55 -868 0
-1025 56 -868 0
-1025 57 -868 0
-1025 58 -868 0
-1025 59 -868 0
-1025 60 -868 0
-1024 50 -868 0
-1024 51 -868 0
-1024 52 -868 0
-1024 53 -868 0
-1024 54 -868 0
-1024 55 -868 0
-1024 56 -868 0
-1024 57 -868 0
-1024 58 -868 1
-1024 59 -868 0
-1024 60 -868 0
-1023 50 -868 0
-1023 51 -868 0
-1023 52 -868 0
-1023 53 -868 0
-1023 54 -868 0
-1023 55 -868 0
-1023 56 -868 0
-1023 57 -868 0
-1023 58 -868 1
-1023 59 -868 0
-1023 60 -868 0
-1022 50 -868 0
-1022 51 -868 0
-1022 52 -868 0
-1022 53 -868 0
-1022 54 -868 0
-1022 55 -868 0
-1022 56 -868 0
-1022 57 -868 0
-1022 58 -868 1
-1022 59 -868 0
-1022 60 -868 0
-1021 50 -868 0
-1021 51 -868 0
-1021 52 -868 0
-1021 53 -868 0
-1021 54 -868 0
-1021 55 -868 0
-1021 56 -868 0
-1021 57 -868 0
-1021 58 -868 1
-1021 59 -868 0
-1021 60 -868 0
-1020 50 -868 0
-1020 51 -868 0
-1020 52 -868 0
-1020 53 -868 0
-1020 54 -868 0
-1020 55 -868 0
-1020 56 -868 0
-1020 57 -868 0
-1020 58 -868 1
-1020 59 -868 0
-1020 60 -868 0
-1019 50 -868 0
-1019 51 -868 0
-1019 52 -868 0
-1019 53 -868 0
-1019 54 -868 0
-1019 55 -868 0
-1019 56 -868 0
-1019 57 -868 0
-1019 58 -868 1
-1019 59 -868 0
-1019 60 -868 0
-1018 50 -868 0
-1018 51 -868 0
-1018 52 -868 0
-1018 53 -868 0
-1018 54 -868 0
-1018 55 -868 0
-1018 56 -868 0
-1018 57 -868 0
-1018 58 -868 1
-1018 59 -868 0
-1018 60 -868 0
-1017 50 -868 0
-1017 51 -868 0
-1017 52 -868 0
-1017 53 -868 0
-1017 54 -868 0
-1017 55 -868 0
-1017 56 -868 0
-1017 57 -868 0
-1017 58 -868 0
-1017 59 -868 0
-1017 60 -868 0
-1016 50 -868 0
-1016 51 -868 0
-1016 52 -868 0
-1016 53 -868 0
-1016 54 -868 0
-1016 55 -868 0
-1016 56 -868 0
-1016 57 -868 0
-1016 58 -868 0
-1016 59 -868 0
-1016 60 -868 0
-1015 50 -868 0
-1015 51 -868 0
-1015 52 -868 0
-1015 53 -868 0
-1015 54 -868 0
-1015 55 -868 0
-1015 56 -868 0
-1015 57 -868 0
-1015 58 -868 0
-1015 59 -868 0
-1015 60 -868 0
-1027 50 -867 0
-1027 51 -867 0
-1027 52 -867 0
-1027 53 -867 0
-1027 54 -867 0
-1027 55 -867 0
-1027 56 -867 0
-1027 57 -867 0
-1027 58 -867 0
-1027 59 -867 0
-1027 60 -867 0
-1026 50 -867 0
-1026 51 -867 0
-1026 52 -867 0
-1026 53 -867 0
-1026 54 -867 0
-1026 55 -867 0
-1026 56 -867 0
-1026 57 -867 0
-1026 58 -867 0
-1026 59 -867 0
-1026 60 -867 0
-1025 50 -867 0
-1025 51 -867 0
-1025 52 -867 0
-1025 53 -867 0
-1025 54 -867 0
-1025 55 -867 0
-1025 56 -867 0
-1025 57 -867 0
-1025 58 -867 1
-1025 59 -867 0
-1025 60 -867 0
-1024 50 -867 0
-1024 51 -867 0
-1024 52 -867 0
-1024 53 -867 0
-1024 54 -867 0
-1024 55 -867 0
-1024 56 -867 0
-1024 57 -867 0
-1024 58 -867 1
-1024 59 -867 0
-1024 60 -867 0
-1023 50 -867 0
-1023 51 -867 0
-1023 52 -867 0
-1023 53 -867 0
-1023 54 -867 0
-1023 55 -867 0
-1023 56 -867 0
-1023 57 -867 0
-1023 58 -867 1
-1023 59 -867 0
-1023 60 -867 0
-1022 50 -867 0
-1022 51 -867 0
-1022 52 -867 0
-1022 53 -867 0
-1022 54 -867 0
-1022 55 -867 0
-1022 56 -867 0
-1022 57 -867 1
-1022 58 -867 1
-1022 59 -867 0
-1022 60 -867 0
-1021 50 -867 0
-1021 51 -867 0
-1021 52 -867 0
-1021 53 -867 0
-1021 54 -867 0
-1021 55 -867 0
-1021 56 -867 0
-1021 57 -867 1
-1021 58 -867 1
-1021 59 -867 0
-1021 60 -867 0
-1020 50 -867 0
-1020 51 -867 0
-1020 52 -867 0
-1020 53 -867 0
-1020 54 -867 0
-1020 55 -867 0
-1020 56 -867 0
-1020 57 -867 1
-1020 58 -867 1
-1020 59 -867 0
-1020 60 -867 0
-1019 50 -867 0
-1019 51 -867 0
-1019 52 -867 0
-1019 53 -867 0
-1019 54 -867 0
-1019 55 -867 0
-1019 56 -867 0
-1019 57 -867 0
-1019 58 -867 1
-1019 59 -867 0
-1019 60 -867 0
-1018 50 -867 0
-1018 51 -867 0
-1018 52 -867 0
-1018 53 -867 0
-1018 54 -867 0
-1018 55 -867 0
-1018 56 -867 0
-1018 57 -867 0
-1018 58 -867 1
-1018 59 -867 0
-1018 60 -867 0
-1017 50 -867 0
-1017 51 -867 0
-1017 52 -867 0
-1017 53 -867 0
-1017 54 -867 0
-1017 55 -867 0
-1017 56 -867 0
-1017 57 -867 0
-1017 58 -867 1
-1017 59 -867 0
-1017 60 -867 0
-1016 50 -867 0
-1016 51 -867 0
-1016 52 -867 0
-1016 53 -867 0
-1016 54 -867 0
-1016 55 -867 0
-1016 56 -867 0
-1016 57 -867 0
-1016 58 -867 0
-1016 59 -867 0
-1016 60 -867 0
-1015 50 -867 0
-1015 51 -867 0
-1015 52 -867 0
-1015 53 -867 0
-1015 54 -867 0
-1015 55 -867 0
-1015 56 -867 0
-1015 57 -867 0
-1015 58 -867 0
-1015 59 -867 0
-1015 60 -867 0
-1027 50 -866 0
-1027 51 -866 0
-1027 52 -866 0
-1027 53 -866 0
-1027 54 -866 0
-1027 55 -866 0
-1027 56 -866 0
-1027 57 -866 0
-1027 58 -866 0
-1027 59 -866 0
-1027 60 -866 0
-1026 50 -866 0
-1026 51 -866 0
-1026 52 -866 0
-1026 53 -866 0
-1026 54 -866 0
-1026 55 -866 0
-1026 56 -866 0
-1026 57 -866 0
-1026 58 -866 0
-1026 59 -866 0
-1026 60 -866 0
-1025 50 -866 0
-1025 51 -866 0
-1025 52 -866 0
-1025 53 -866 0
-1025 54 -866 0
-1025 55 -866 0
-1025 56 -866 0
-1025 57 -866 0
-1025 58 -866 1
-1025 59 -866 0
-1025 60 -866 0
-1024 50 -866 0
-1024 51 -866 0
-1024 52 -866 0
-1024 53 -866 0
-1024 54 -866 0
-1024 55 -866 0
-1024 56 -866 0
-1024 57 -866 0
-1024 58 -866 1
-1024 59 -866 0
-1024 60 -866 0
-1023 50 -866 0
-1023 51 -866 0
-1023 52 -866 0
-1023 53 -866 0
-1023 54 -866 0
-1023 55 -866 0
-1023 56 -866 1
-1023 57 -866 1
-1023 58 -866 1
-1023 59 -866 0
-1023 60 -866 0
-1022 50 -866 0
-1022 51 -866 0
-1022 52 -866 0
-1022 53 -866 0
-1022 54 -866 0
-1022 55 -866 1
-1022 56 -866 1
-1022 57 -866 1
-1022 58 -866 1
-1022 59 -866 0
-1022 60 -866 0
-1021 50 -866 0
-1021 51 -866 0
-1021 52 -866 0
-1021 53 -866 0
-1021 54 -866 0
-1021 55 -866 1
-1021 56 -866 1
-1021 57 -866 1
-1021 58 -866 1
-1021 59 -866 0
-1021 60 -866 0
-1020 50 -866 0
-1020 51 -866 0
-1020 52 -866 0
-1020 53 -866 0
-1020 54 -866 0
-1020 55 -866 1
-1020 56 -866 1
-1020 57 -866 1
-1020 58 -866 1
-1020 59 -866 0
-1020 60 -866 0
-1019 50 -866 0
-1019 51 -866 0
-1019 52 -866 0
-1019 53 -866 0
-1019 54 -866 0
-1019 55 -866 0
-1019 56 -866 1
-1019 57 -866 1
-1019 58 -866 1
-1019 59 -866 0
-1019 60 -866 0
-1018 50 -866 0
-1018 51 -866 0
-1018 52 -866 0
-1018 53 -866 0
-1018 54 -866 0
-1018 55 -866 0
-1018 56 -866 0
-1018 57 -866 0
-1018 58 -866 1
-1018 59 -866 0
-1018 60 -866 0
-1017 50 -866 0
-1017 51 -866 0
-1017 52 -866 0
-1017 53 -866 0
-1017 54 -866 0
-1017 55 -866 0
-1017 56 -866 0
-1017 57 -866 0
-1017 58 -866 1
-1017 59 -866 0
-1017 60 -866 0
-1016 50 -866 0
-1016 51 -866 0
-1016 52 -866 0
-1016 53 -866 0
-1016 54 -866 0
-1016 55 -866 0
-1016 56 -866 0
-1016 57 -866 0
-1016 58 -866 0
-1016 59 -866 0
-1016 60 -866 0
-1015 50 -866 0
-1015 51 -866 0
-1015 52 -866 0
-1015 53 -866 0
-1015 54 -866 0
-1015 55 -866 0
-1015 56 -866 0
-1015 57 -866 0
-1015 58 -866 0
-1015 59 -866 0
-1015 60 -866 0
-1027 50 -865 0
-1027 51 -865 0
-1027 52 -865 0
-1027 53 -865 0
-1027 54 -865 0
-1027 55 -865 0
-1027 56 -865 0
-1027 57 -865 0
-1027 58 -865 0
-1027 59 -865 0
-1027 60 -865 0
-1026 50 -865 0
-1026 51 -865 0
-1026 52 -865 0
-1026 53 -865 0
-1026 54 -865 0
-1026 55 -865 0
-1026 56 -865 0
-1026 57 -865 0
-1026 58 -865 0
-1026 59 -865 0
-1026 60 -865 0
-1025 50 -865 0
-1025 51 -865 0
-1025 52 -865 0
-1025 53 -865 0
-1025 54 -865 0
-1025 55 -865 0
-1025 56 -865 0
-1025 57 -865 0
-1025 58 -865 1
-1025 59 -865 0
-1025 60 -865 0
-1024 50 -865 0
-1024 51 -865 0
-1024 52 -865 0
-1024 53 -865 0
-1024 54 -865 0
-1024 55 -865 0
-1024 56 -865 0
-1024 57 -865 1
-1024 58 -865 1
-1024 59 -865 0
-1024 60 -865 0
-1023 50 -865 0
-1023 51 -865 0
-1023 52 -865 0
-1023 53 -865 0
-1023 54 -865 0
-1023 55 -865 1
-1023 56 -865 1
-1023 57 -865 1
-1023 58 -865 1
-1023 59 -865 0
-1023 60 -865 0
-1022 50 -865 0
-1022 51 -865 0
-1022 52 -865 0
-1022 53 -865 0
-1022 54 -865 1
-1022 55 -865 1
-1022 56 -865 1
-1022 57 -865 1
-1022 58 -865 1
-1022 59 -865 0
-1022 60 -865 0
-1021 50 -865 0
-1021 51 -865 0
-1021 52 -865 0
-1021 53 -865 0
-1021 54 -865 1
-1021 55 -865 1
-1021 56 -865 1
-1021 57 -865 1
-1021 58 -865 1
-1021 59 -865 0
-1021 60 -865 0
-1020 50 -865 0
-1020 51 -865 0
-1020 52 -865 0
-1020 53 -865 0
-1020 54 -865 1
-1020 55 -865 1
-1020 56 -865 1
-1020 57 -865 1
-1020 58 -865 1
-1020 59 -865 0
-1020 60 -865 0
-1019 50 -865 0
-1019 51 -865 0
-1019 52 -865 0
-1019 53 -865 0
-1019 54 -865 0
-1019 55 -865 1
-1019 56 -865 1
-1019 57 -865 1
-1019 58 -865 1
-1019 59 -865 0
-1019 60 -865 0
-1018 50 -865 0
-1018 51 -865 0
-1018 52 -865 0
-1018 53 -865 0
-1018 54 -865 0
-1018 55 -865 0
-1018 56 -865 0
-1018 57 -865 1
-1018 58 -865 1
-1018 59 -865 0
-1018 60 -865 0
-1017 50 -865 0
-1017 51 -865 0
-1017 52 -865 0
-1017 53 -865 0
-1017 54 -865 0
-1017 55 -865 0
-1017 56 -865 0
-1017 57 -865 0
-1017 58 -865 1
-1017 59 -865 0
-1017 60 -865 0
-1016 50 -865 0
-1016 51 -865 0
-1016 52 -865 0
-1016 53 -865 0
-1016 54 -865 0
-1016 55 -865 0
-1016 56 -865 0
-1016 57 -865 0
-1016 58 -865 0
-1016 59 -865 0
-1016 60 -865 0
-1015 50 -865 0
-1015 51 -865 0
-1015 52 -865 0
-1015 53 -865 0
-1015 54 -865 0
-1015 55 -865 0
-1015 56 -865 0
-1015 57 -865 0
-1015 58 -865 0
-1015 59 -865 0
-1015 60 -865 0
-1027 50 -864 0
-1027 51 -864 0
-1027 52 -864 0
-1027 53 -864 0
-1027 54 -864 0
-1027 55 -864 0
-1027 56 -864 0
-1027 57 -864 0
-1027 58 -864 0
-1027 59 -864 0
-1027 60 -864 0
-1026 50 -864 0
-1026 51 -864 0
-1026 52 -864 0
-1026 53 -864 0
-1026 54 -864 0
-1026 55 -864 0
-1026 56 -864 0
-1026 57 -864 0
-1026 58 -864 0
-1026 59 -864 0
-1026 60 -864 0
-1025 50 -864 0
-1025 51 -864 0
-1025 52 -864 0
-1025 53 -864 0
-1025 54 -864 0
-1025 55 -864 0
-1025 56 -864 0
-1025 57 -864 0
-1025 58 -864 1
-1025 59 -864 0
-1025 60 -864 0
-1024 50 -864 0
-1024 51 -864 0
-1024 52 -864 0
-1024 53 -864 0
-1024 54 -864 0
-1024 55 -864 0
-1024 56 -864 0
-1024 57 -864 1
-1024 58 -864 1
-1024 59 -864 0
-1024 60 -864 0
-1023 50 -864 0
-1023 51 -864 0
-1023 52 -864 0
-1023 53 -864 0
-1023 54 -864 0
-1023 55 -864 1
-1023 56 -864 1
-1023 57 -864 1
-1023 58 -864 1
-1023 59 -864 0
-1023 60 -864 0
-1022 50 -864 0
-1022 51 -864 0
-1022 52 -864 0
-1022 53 -864 0
-1022 54 -864 1
-1022 55 -864 1
-1022 56 -864 1
-1022 57 -864 1
-1022 58 -864 1
-1022 59 -864 0
-1022 60 -864 0
-1021 50 -864 0
-1021 51 -864 0
-1021 52 -864 0
-1021 53 -864 0
-1021 54 -864 1
-1021 55 -864 1
-1021 56 -864 1
-1021 57 -864 1
-1021 58 -864 1
-1021 59 -864 0
-1021 60 -864 0
-1020 50 -864 0
-1020 51 -864 0
-1020 52 -864 0
-1020 53 -864 0
-1020 54 -864 1
-1020 55 -864 1
-1020 56 -864 1
-1020 57 -864 1
-1020 58 -864 1
-1020 59 -864 0
-1020 60 -864 0
-1019 50 -864 0
-1019 51 -864 0
-1019 52 -864 0
-1019 53 -864 0
-1019 54 -864 0
-1019 55 -864 1
-1019 56 -864 1
-1019 57 -864 1
-1019 58 -864 1
-1019 59 -864 0
-1019 60 -864 0
-1018 50 -864 0
-1018 51 -864 0
-1018 52 -864 0
-1018 53 -864 0
-1018 54 -864 0
-1018 55 -864 0
-1018 56 -864 0
-1018 57 -864 1
-1018 58 -864 1
-1018 59 -864 0
-1018 60 -864 0
-1017 50 -864 0
-1017 51 -864 0
-1017 52 -864 0
-1017 53 -864 0
-1017 54 -864 0
-1017 55 -864 0
-1017 56 -864 0
-1017 57 -864 0
-1017 58 -864 1
-1017 59 -864 0
-1017 60 -864 0
-1016 50 -864 0
-1016 51 -864 0
-1016 52 -864 0
-1016 53 -864 0
-1016 54 -864 0
-1016 55 -864 0
-1016 56 -864 0
-1016 57 -864 0
-1016 58 -864 0
-1016 59 -864 0
-1016 60 -864 0
-1015 50 -864 0
-1015 51 -864 0
-1015 52 -864 0
-1015 53 -864 0
-1015 54 -864 0
-1015 55 -864 0
-1015 56 -864 0
-1015 57 -864 0
-1015 58 -864 0
-1015 59 -864 0
-1015 60 -864 0
-1027 50 -863 0
-1027 51 -863 0
-1027 52 -863 0
-1027 53 -863 0
-1027 54 -863 0
-1027 55 -863 0
